Num.Enhancers,Gene_ID,Human
8,ENSMUSG00000030421,ENSG00000105176
7,ENSMUSG00000030423,ENSG00000105171
3,ENSMUSG00000030428,ENSG00000167614
24,ENSMUSG00000030431,ENSG00000233493
25,ENSMUSG00000030432,ENSG00000108107
3,ENSMUSG00000030433,ENSG00000187550
16,ENSMUSG00000030435,ENSG00000063244
6,ENSMUSG00000030443,ENSG00000198440
1,ENSMUSG00000030447,ENSG00000273749
1,ENSMUSG00000030452,ENSG00000140157
4,ENSMUSG00000030465,ENSG00000156011
2,ENSMUSG00000030471,ENSG00000177054
3,ENSMUSG00000030474,ENSG00000105366
4,ENSMUSG00000030486,ENSG00000159915
6,ENSMUSG00000030491,ENSG00000173809
16,ENSMUSG00000030492,ENSG00000021488
14,ENSMUSG00000030493,ENSG00000131944
14,ENSMUSG00000030494,ENSG00000131941
12,ENSMUSG00000030495,ENSG00000130876
4,ENSMUSG00000030498,ENSG00000148935
7,ENSMUSG00000030499,ENSG00000153885
2,ENSMUSG00000030505,ENSG00000185238
1,ENSMUSG00000030509,ENSG00000183475
9,ENSMUSG00000030512,ENSG00000131876
5,ENSMUSG00000030513,ENSG00000140479
3,ENSMUSG00000030515,ENSG00000185418
1,ENSMUSG00000030516,ENSG00000104067
4,ENSMUSG00000030521,ENSG00000124383
9,ENSMUSG00000030522,ENSG00000166912
14,ENSMUSG00000030523,ENSG00000134160
14,ENSMUSG00000030527,ENSG00000140577
3,ENSMUSG00000030528,ENSG00000197299
46,ENSMUSG00000030530,ENSG00000140564
20,ENSMUSG00000030532,ENSG00000184508
29,ENSMUSG00000030533,ENSG00000140553
43,ENSMUSG00000030534,ENSG00000284946
11,ENSMUSG00000030536,ENSG00000140575
40,ENSMUSG00000030538,ENSG00000185043
40,ENSMUSG00000030539,ENSG00000185033
42,ENSMUSG00000030541,ENSG00000182054
5,ENSMUSG00000030543,ENSG00000188095
12,ENSMUSG00000030545,ENSG00000166821
9,ENSMUSG00000030546,ENSG00000166819
11,ENSMUSG00000030549,ENSG00000140519
13,ENSMUSG00000030551,ENSG00000185551
8,ENSMUSG00000030553,ENSG00000183571
8,ENSMUSG00000030554,ENSG00000182253
8,ENSMUSG00000030555,ENSG00000103852
12,ENSMUSG00000030556,ENSG00000168904
2,ENSMUSG00000030557,ENSG00000068305
2,ENSMUSG00000030562,ENSG00000086991
1,ENSMUSG00000030577,ENSG00000012124
22,ENSMUSG00000030579,ENSG00000011600
24,ENSMUSG00000030583,ENSG00000105738
15,ENSMUSG00000030584,ENSG00000011332
21,ENSMUSG00000030587,ENSG00000267748
45,ENSMUSG00000030588,ENSG00000167645
31,ENSMUSG00000030589,ENSG00000171777
25,ENSMUSG00000030590,ENSG00000130244
52,ENSMUSG00000030591,ENSG00000099341
2,ENSMUSG00000030592,ENSG00000196218
27,ENSMUSG00000030595,ENSG00000104825
32,ENSMUSG00000030598,ENSG00000269190
27,ENSMUSG00000030600,ENSG00000128011
19,ENSMUSG00000030602,ENSG00000130669
4,ENSMUSG00000030603,ENSG00000013275
4,ENSMUSG00000030605,ENSG00000140545
3,ENSMUSG00000030606,ENSG00000140511
3,ENSMUSG00000030609,ENSG00000181026
3,ENSMUSG00000030610,ENSG00000173867
2,ENSMUSG00000030611,ENSG00000181991
3,ENSMUSG00000030612,ENSG00000259494
2,ENSMUSG00000030613,ENSG00000137500
3,ENSMUSG00000030614,ENSG00000171204
12,ENSMUSG00000030615,ENSG00000171202
17,ENSMUSG00000030616,ENSG00000137501
17,ENSMUSG00000030619,ENSG00000074266
4,ENSMUSG00000030621,ENSG00000151376
14,ENSMUSG00000030629,ENSG00000086666
16,ENSMUSG00000030630,ENSG00000103876
3,ENSMUSG00000030641,ENSG00000165490
2,ENSMUSG00000030643,ENSG00000137502
13,ENSMUSG00000030647,ENSG00000259112
5,ENSMUSG00000030650,ENSG00000103534
12,ENSMUSG00000030652,ENSG00000167186
12,ENSMUSG00000030653,ENSG00000186642
1,ENSMUSG00000030654,ENSG00000170540
8,ENSMUSG00000030657,ENSG00000103489
1,ENSMUSG00000030660,ENSG00000011405
4,ENSMUSG00000030662,ENSG00000065150
1,ENSMUSG00000030663,ENSG00000110696
4,ENSMUSG00000030669,ENSG00000110680
7,ENSMUSG00000030670,ENSG00000186104
5,ENSMUSG00000030671,ENSG00000152270
11,ENSMUSG00000030672,ENSG00000180209
18,ENSMUSG00000030674,ENSG00000103485
10,ENSMUSG00000030678,ENSG00000103495
5,ENSMUSG00000030680,ENSG00000280789
5,ENSMUSG00000030681,ENSG00000013364
15,ENSMUSG00000030682,ENSG00000103502
7,ENSMUSG00000030683,ENSG00000174938
16,ENSMUSG00000030685,ENSG00000174943
16,ENSMUSG00000030688,ENSG00000214530
12,ENSMUSG00000030689,ENSG00000169592
14,ENSMUSG00000030691,ENSG00000137478
21,ENSMUSG00000030697,ENSG00000149923
8,ENSMUSG00000030699,ENSG00000149922
8,ENSMUSG00000030701,ENSG00000021300
13,ENSMUSG00000030703,ENSG00000102886
5,ENSMUSG00000030704,ENSG00000175582
5,ENSMUSG00000030706,ENSG00000175581
16,ENSMUSG00000030707,ENSG00000102879
1,ENSMUSG00000030708,ENSG00000187726
11,ENSMUSG00000030714,ENSG00000176476
12,ENSMUSG00000030717,ENSG00000176046
9,ENSMUSG00000030718,ENSG00000214517
10,ENSMUSG00000030720,ENSG00000188603
5,ENSMUSG00000030722,ENSG00000176953
2,ENSMUSG00000030724,ENSG00000177455
10,ENSMUSG00000030725,ENSG00000175536
5,ENSMUSG00000030727,ENSG00000177548
7,ENSMUSG00000030729,ENSG00000165434
4,ENSMUSG00000030730,ENSG00000196296
8,ENSMUSG00000030731,ENSG00000213023
10,ENSMUSG00000030732,ENSG00000054938
5,ENSMUSG00000030733,ENSG00000178188
2,ENSMUSG00000030737,ENSG00000137491
14,ENSMUSG00000030738,ENSG00000205609
19,ENSMUSG00000030739,ENSG00000105357
6,ENSMUSG00000030741,ENSG00000169682
5,ENSMUSG00000030742,ENSG00000213658
22,ENSMUSG00000030744,ENSG00000149273
8,ENSMUSG00000030745,ENSG00000103522
18,ENSMUSG00000030747,ENSG00000062282
8,ENSMUSG00000030748,ENSG00000077238
1,ENSMUSG00000030750,ENSG00000169189
9,ENSMUSG00000030751,ENSG00000129084
6,ENSMUSG00000030752,ENSG00000155666
7,ENSMUSG00000030754,ENSG00000129083
4,ENSMUSG00000030759,ENSG00000197601
11,ENSMUSG00000030760,ENSG00000078124
12,ENSMUSG00000030761,ENSG00000137474
8,ENSMUSG00000030762,ENSG00000103375
9,ENSMUSG00000030763,ENSG00000205629
10,ENSMUSG00000030766,ENSG00000140750
11,ENSMUSG00000030769,ENSG00000158865
21,ENSMUSG00000030770,ENSG00000197702
4,ENSMUSG00000030772,ENSG00000050165
3,ENSMUSG00000030774,ENSG00000149269
1,ENSMUSG00000030779,ENSG00000122257
5,ENSMUSG00000030780,ENSG00000140688
7,ENSMUSG00000030781,ENSG00000140675
5,ENSMUSG00000030782,ENSG00000140682
5,ENSMUSG00000030785,ENSG00000156885
2,ENSMUSG00000030786,ENSG00000169896
15,ENSMUSG00000030787,ENSG00000133800
24,ENSMUSG00000030788,ENSG00000110315
17,ENSMUSG00000030790,ENSG00000148926
26,ENSMUSG00000030792,ENSG00000104901
4,ENSMUSG00000030793,ENSG00000103490
7,ENSMUSG00000030795,ENSG00000089280
41,ENSMUSG00000030796,ENSG00000074219
45,ENSMUSG00000030798,ENSG00000104894
15,ENSMUSG00000030800,ENSG00000052344
7,ENSMUSG00000030801,ENSG00000103510
12,ENSMUSG00000030802,ENSG00000103507
13,ENSMUSG00000030804,ENSG00000167397
2,ENSMUSG00000030805,ENSG00000103496
8,ENSMUSG00000030806,ENSG00000099365
9,ENSMUSG00000030811,ENSG00000099364
3,ENSMUSG00000030814,ENSG00000099385
7,ENSMUSG00000030815,ENSG00000156873
7,ENSMUSG00000030816,ENSG00000103549
9,ENSMUSG00000030822,ENSG00000156858
98,ENSMUSG00000030824,ENSG00000104805
33,ENSMUSG00000030825,ENSG00000087076
87,ENSMUSG00000030826,ENSG00000105552
9,ENSMUSG00000030830,ENSG00000005844
14,ENSMUSG00000030834,ENSG00000091262
6,ENSMUSG00000030835,ENSG00000103226
7,ENSMUSG00000030838,ENSG00000006611
5,ENSMUSG00000030839,ENSG00000129158
24,ENSMUSG00000030842,ENSG00000149357
6,ENSMUSG00000030844,ENSG00000148908
6,ENSMUSG00000030846,ENSG00000151923
1,ENSMUSG00000030847,ENSG00000151929
7,ENSMUSG00000030849,ENSG00000066468
22,ENSMUSG00000030850,ENSG00000107669
1,ENSMUSG00000030851,ENSG00000166796
16,ENSMUSG00000030852,ENSG00000138162
5,ENSMUSG00000030854,ENSG00000110786
7,ENSMUSG00000030861,ENSG00000196177
1,ENSMUSG00000030865,ENSG00000166869
5,ENSMUSG00000030867,ENSG00000166851
5,ENSMUSG00000030868,ENSG00000166847
5,ENSMUSG00000030869,ENSG00000004779
5,ENSMUSG00000030870,ENSG00000103353
4,ENSMUSG00000030871,ENSG00000103356
5,ENSMUSG00000030873,ENSG00000168447
15,ENSMUSG00000030876,ENSG00000197006
15,ENSMUSG00000030878,ENSG00000140743
8,ENSMUSG00000030879,ENSG00000158042
15,ENSMUSG00000030880,ENSG00000058600
9,ENSMUSG00000030881,ENSG00000132254
5,ENSMUSG00000030882,ENSG00000179532
9,ENSMUSG00000030884,ENSG00000140740
13,ENSMUSG00000030888,ENSG00000132275
1,ENSMUSG00000030889,ENSG00000175267
9,ENSMUSG00000030890,ENSG00000166333
12,ENSMUSG00000030894,ENSG00000166340
6,ENSMUSG00000030895,ENSG00000110169
1,ENSMUSG00000030917,ENSG00000011638
29,ENSMUSG00000030922,ENSG00000102897
27,ENSMUSG00000030924,ENSG00000005189
24,ENSMUSG00000030929,ENSG00000196678
7,ENSMUSG00000030930,ENSG00000182022
23,ENSMUSG00000030934,ENSG00000065154
34,ENSMUSG00000030935,ENSG00000005187
19,ENSMUSG00000030942,ENSG00000066654
35,ENSMUSG00000030945,ENSG00000183747
22,ENSMUSG00000030946,ENSG00000107902
26,ENSMUSG00000030954,ENSG00000169347
18,ENSMUSG00000030956,ENSG00000189319
17,ENSMUSG00000030960,ENSG00000258539
34,ENSMUSG00000030963,ENSG00000169344
18,ENSMUSG00000030965,ENSG00000165660
17,ENSMUSG00000030967,ENSG00000019995
26,ENSMUSG00000030968,ENSG00000169340
34,ENSMUSG00000030972,ENSG00000183549
4,ENSMUSG00000030978,ENSG00000167325
3,ENSMUSG00000030979,ENSG00000188690
13,ENSMUSG00000030980,ENSG00000103550
1,ENSMUSG00000030981,ENSG00000154485
7,ENSMUSG00000030982,ENSG00000103544
9,ENSMUSG00000030983,ENSG00000107949
2,ENSMUSG00000030986,ENSG00000089876
3,ENSMUSG00000030987,ENSG00000167323
10,ENSMUSG00000030990,ENSG00000148985
6,ENSMUSG00000030994,ENSG00000154493
1,ENSMUSG00000030996,ENSG00000129744
2,ENSMUSG00000031004,ENSG00000148773
3,ENSMUSG00000031010,ENSG00000124486
5,ENSMUSG00000031015,ENSG00000133789
12,ENSMUSG00000031016,ENSG00000166483
11,ENSMUSG00000031021,ENSG00000175348
6,ENSMUSG00000031023,ENSG00000166452
12,ENSMUSG00000031024,ENSG00000166444
2,ENSMUSG00000031026,ENSG00000166436
1,ENSMUSG00000031027,ENSG00000130413
1,ENSMUSG00000031028,ENSG00000166402
2,ENSMUSG00000031029,ENSG00000175390
3,ENSMUSG00000031060,ENSG00000182872
7,ENSMUSG00000031065,ENSG00000102225
2,ENSMUSG00000031066,ENSG00000102226
2,ENSMUSG00000031068,ENSG00000108010
1,ENSMUSG00000031070,ENSG00000172935
3,ENSMUSG00000031072,ENSG00000149716
1,ENSMUSG00000031075,ENSG00000131620
8,ENSMUSG00000031077,ENSG00000168040
10,ENSMUSG00000031078,ENSG00000085733
7,ENSMUSG00000031090,ENSG00000172890
1,ENSMUSG00000031093,ENSG00000147251
1,ENSMUSG00000031095,ENSG00000158290
2,ENSMUSG00000031097,ENSG00000130598
3,ENSMUSG00000031098,ENSG00000149043
2,ENSMUSG00000031103,ENSG00000102034
1,ENSMUSG00000031104,ENSG00000134594
8,ENSMUSG00000031119,ENSG00000076716
2,ENSMUSG00000031129,ENSG00000181804
1,ENSMUSG00000031132,ENSG00000102245
3,ENSMUSG00000031133,ENSG00000129675
1,ENSMUSG00000031134,ENSG00000147274
2,ENSMUSG00000031142,ENSG00000102001
5,ENSMUSG00000031144,ENSG00000102003
7,ENSMUSG00000031145,ENSG00000012211
2,ENSMUSG00000031146,ENSG00000102007
9,ENSMUSG00000031147,ENSG00000269313
9,ENSMUSG00000031148,ENSG00000068394
2,ENSMUSG00000031149,ENSG00000243279
9,ENSMUSG00000031150,ENSG00000147144
6,ENSMUSG00000031153,ENSG00000068400
6,ENSMUSG00000031155,ENSG00000102096
11,ENSMUSG00000031156,ENSG00000102100
7,ENSMUSG00000031157,ENSG00000102103
7,ENSMUSG00000031158,ENSG00000126768
2,ENSMUSG00000031161,ENSG00000094631
5,ENSMUSG00000031162,ENSG00000102145
3,ENSMUSG00000031163,ENSG00000171433
3,ENSMUSG00000031165,ENSG00000015285
6,ENSMUSG00000031166,ENSG00000101940
3,ENSMUSG00000031167,ENSG00000102317
7,ENSMUSG00000031168,ENSG00000147155
4,ENSMUSG00000031169,ENSG00000102312
1,ENSMUSG00000031170,ENSG00000017483
1,ENSMUSG00000031173,ENSG00000036473
1,ENSMUSG00000031174,ENSG00000156313
3,ENSMUSG00000031207,ENSG00000147065
5,ENSMUSG00000031214,ENSG00000079482
8,ENSMUSG00000031216,ENSG00000130052
7,ENSMUSG00000031217,ENSG00000090776
1,ENSMUSG00000031220,ENSG00000147160
2,ENSMUSG00000031221,ENSG00000089289
2,ENSMUSG00000031229,ENSG00000085224
2,ENSMUSG00000031232,ENSG00000102158
1,ENSMUSG00000031257,ENSG00000007952
4,ENSMUSG00000031264,ENSG00000010671
3,ENSMUSG00000031266,ENSG00000102393
1,ENSMUSG00000031273,ENSG00000197565
1,ENSMUSG00000031274,ENSG00000188153
2,ENSMUSG00000031278,ENSG00000068366
1,ENSMUSG00000031283,ENSG00000101938
1,ENSMUSG00000031284,ENSG00000077264
1,ENSMUSG00000031295,ENSG00000044446
2,ENSMUSG00000031297,ENSG00000165349
1,ENSMUSG00000031298,ENSG00000173698
3,ENSMUSG00000031299,ENSG00000131828
1,ENSMUSG00000031302,ENSG00000196338
3,ENSMUSG00000031303,ENSG00000180815
2,ENSMUSG00000031304,ENSG00000285171
3,ENSMUSG00000031309,ENSG00000177189
5,ENSMUSG00000031310,ENSG00000147130
7,ENSMUSG00000031311,ENSG00000147140
3,ENSMUSG00000031312,ENSG00000147166
2,ENSMUSG00000031320,ENSG00000198034
3,ENSMUSG00000031328,ENSG00000196924
1,ENSMUSG00000031330,ENSG00000187969
1,ENSMUSG00000031337,ENSG00000171100
2,ENSMUSG00000031347,ENSG00000147400
2,ENSMUSG00000031349,ENSG00000147383
2,ENSMUSG00000031351,ENSG00000147394
6,ENSMUSG00000031353,ENSG00000102054
3,ENSMUSG00000031357,ENSG00000169895
4,ENSMUSG00000031360,ENSG00000047230
1,ENSMUSG00000031367,ENSG00000182287
2,ENSMUSG00000031371,ENSG00000213397
2,ENSMUSG00000031372,ENSG00000183479
2,ENSMUSG00000031373,ENSG00000169239
2,ENSMUSG00000031374,ENSG00000189420
3,ENSMUSG00000031375,ENSG00000182492
2,ENSMUSG00000031376,ENSG00000067842
2,ENSMUSG00000031378,ENSG00000101986
6,ENSMUSG00000031379,ENSG00000087842
5,ENSMUSG00000031380,ENSG00000165197
4,ENSMUSG00000031381,ENSG00000165195
3,ENSMUSG00000031382,ENSG00000165192
9,ENSMUSG00000031383,ENSG00000130829
4,ENSMUSG00000031384,ENSG00000102048
2,ENSMUSG00000031385,ENSG00000198753
8,ENSMUSG00000031386,ENSG00000172534
10,ENSMUSG00000031387,ENSG00000102032
5,ENSMUSG00000031388,ENSG00000102030
8,ENSMUSG00000031389,ENSG00000089820
7,ENSMUSG00000031390,ENSG00000126895
11,ENSMUSG00000031391,ENSG00000198910
5,ENSMUSG00000031392,ENSG00000184216
7,ENSMUSG00000031393,ENSG00000169057
1,ENSMUSG00000031397,ENSG00000007350
1,ENSMUSG00000031398,ENSG00000130827
4,ENSMUSG00000031399,ENSG00000071889
2,ENSMUSG00000031400,ENSG00000160211
1,ENSMUSG00000031428,ENSG00000166707
2,ENSMUSG00000031429,ENSG00000101843
2,ENSMUSG00000031430,ENSG00000101842
12,ENSMUSG00000031431,ENSG00000157514
5,ENSMUSG00000031432,ENSG00000147224
3,ENSMUSG00000031433,ENSG00000089682
4,ENSMUSG00000031434,ENSG00000133131
7,ENSMUSG00000031438,ENSG00000133135
23,ENSMUSG00000031441,ENSG00000068650
21,ENSMUSG00000031442,ENSG00000126217
3,ENSMUSG00000031443,ENSG00000057593
5,ENSMUSG00000031444,ENSG00000126218
17,ENSMUSG00000031445,ENSG00000126231
13,ENSMUSG00000031446,ENSG00000139842
25,ENSMUSG00000031447,ENSG00000185896
2,ENSMUSG00000031448,ENSG00000153531
1,ENSMUSG00000031449,ENSG00000186009
1,ENSMUSG00000031450,ENSG00000185974
14,ENSMUSG00000031451,ENSG00000183087
9,ENSMUSG00000031453,ENSG00000185989
5,ENSMUSG00000031458,ENSG00000172301
7,ENSMUSG00000031461,ENSG00000036448
4,ENSMUSG00000031465,ENSG00000091879
3,ENSMUSG00000031467,ENSG00000155189
5,ENSMUSG00000031478,ENSG00000136098
1,ENSMUSG00000031479,ENSG00000136100
1,ENSMUSG00000031480,ENSG00000136114
13,ENSMUSG00000031482,ENSG00000102743
6,ENSMUSG00000031483,ENSG00000147475
6,ENSMUSG00000031485,ENSG00000147471
6,ENSMUSG00000031486,ENSG00000020181
5,ENSMUSG00000031487,ENSG00000104221
4,ENSMUSG00000031488,ENSG00000156675
4,ENSMUSG00000031489,ENSG00000285880
3,ENSMUSG00000031490,ENSG00000187840
20,ENSMUSG00000031493,ENSG00000179168
3,ENSMUSG00000031497,ENSG00000102524
53,ENSMUSG00000031502,ENSG00000187498
48,ENSMUSG00000031503,ENSG00000134871
47,ENSMUSG00000031504,ENSG00000139832
50,ENSMUSG00000031505,ENSG00000213995
2,ENSMUSG00000031506,ENSG00000143851
24,ENSMUSG00000031508,ENSG00000088448
7,ENSMUSG00000031511,ENSG00000102606
3,ENSMUSG00000031512,ENSG00000153495
7,ENSMUSG00000031513,ENSG00000104660
9,ENSMUSG00000031516,ENSG00000104671
1,ENSMUSG00000031517,ENSG00000150625
4,ENSMUSG00000031519,ENSG00000164122
4,ENSMUSG00000031520,ENSG00000150630
2,ENSMUSG00000031523,ENSG00000164741
2,ENSMUSG00000031527,ENSG00000104626
1,ENSMUSG00000031529,ENSG00000173273
1,ENSMUSG00000031530,ENSG00000120875
9,ENSMUSG00000031532,ENSG00000133872
6,ENSMUSG00000031533,ENSG00000102738
11,ENSMUSG00000031534,ENSG00000176209
7,ENSMUSG00000031536,ENSG00000070501
11,ENSMUSG00000031537,ENSG00000104365
9,ENSMUSG00000031538,ENSG00000104368
9,ENSMUSG00000031539,ENSG00000070718
8,ENSMUSG00000031540,ENSG00000083168
4,ENSMUSG00000031545,ENSG00000158669
4,ENSMUSG00000031546,ENSG00000147536
3,ENSMUSG00000031548,ENSG00000104332
7,ENSMUSG00000031549,ENSG00000188676
4,ENSMUSG00000031551,ENSG00000131203
10,ENSMUSG00000031555,ENSG00000168615
12,ENSMUSG00000031556,ENSG00000169490
10,ENSMUSG00000031557,ENSG00000169499
1,ENSMUSG00000031558,ENSG00000145147
6,ENSMUSG00000031562,ENSG00000129187
12,ENSMUSG00000031563,ENSG00000151718
10,ENSMUSG00000031565,ENSG00000077782
2,ENSMUSG00000031568,ENSG00000182552
15,ENSMUSG00000031570,ENSG00000147535
18,ENSMUSG00000031574,ENSG00000147465
12,ENSMUSG00000031575,ENSG00000129691
14,ENSMUSG00000031576,ENSG00000215262
4,ENSMUSG00000031577,ENSG00000129696
1,ENSMUSG00000031578,ENSG00000198042
1,ENSMUSG00000031583,ENSG00000165392
9,ENSMUSG00000031584,ENSG00000104687
9,ENSMUSG00000031585,ENSG00000197265
9,ENSMUSG00000031586,ENSG00000157110
1,ENSMUSG00000031591,ENSG00000104763
1,ENSMUSG00000031594,ENSG00000104760
1,ENSMUSG00000031596,ENSG00000003989
1,ENSMUSG00000031603,ENSG00000078579
3,ENSMUSG00000031604,ENSG00000052802
7,ENSMUSG00000031605,ENSG00000109466
2,ENSMUSG00000031608,ENSG00000109586
3,ENSMUSG00000031609,ENSG00000164105
3,ENSMUSG00000031610,ENSG00000164106
1,ENSMUSG00000031613,ENSG00000164120
10,ENSMUSG00000031616,ENSG00000151617
9,ENSMUSG00000031617,ENSG00000164168
1,ENSMUSG00000031618,ENSG00000151623
2,ENSMUSG00000031622,ENSG00000127511
4,ENSMUSG00000031626,ENSG00000154556
16,ENSMUSG00000031627,ENSG00000168310
24,ENSMUSG00000031628,ENSG00000164305
23,ENSMUSG00000031629,ENSG00000151725
24,ENSMUSG00000031631,ENSG00000164323
25,ENSMUSG00000031633,ENSG00000151729
3,ENSMUSG00000031634,ENSG00000109775
1,ENSMUSG00000031636,ENSG00000154553
1,ENSMUSG00000031637,ENSG00000109771
4,ENSMUSG00000031641,ENSG00000145439
7,ENSMUSG00000031642,ENSG00000154447
5,ENSMUSG00000031644,ENSG00000137601
3,ENSMUSG00000031647,ENSG00000198948
8,ENSMUSG00000031652,ENSG00000102921
1,ENSMUSG00000031654,ENSG00000102924
6,ENSMUSG00000031657,ENSG00000155393
11,ENSMUSG00000031659,ENSG00000121281
2,ENSMUSG00000031660,ENSG00000166164
9,ENSMUSG00000031661,ENSG00000140807
11,ENSMUSG00000031662,ENSG00000167208
7,ENSMUSG00000031665,ENSG00000103449
17,ENSMUSG00000031666,ENSG00000103479
26,ENSMUSG00000031667,ENSG00000166971
4,ENSMUSG00000031668,ENSG00000172071
2,ENSMUSG00000031669,ENSG00000181938
1,ENSMUSG00000031671,ENSG00000103037
2,ENSMUSG00000031672,ENSG00000125166
7,ENSMUSG00000031681,ENSG00000170365
1,ENSMUSG00000031683,ENSG00000164167
2,ENSMUSG00000031684,ENSG00000120519
16,ENSMUSG00000031691,ENSG00000105576
27,ENSMUSG00000031696,ENSG00000069329
5,ENSMUSG00000031697,ENSG00000091651
4,ENSMUSG00000031698,ENSG00000140795
10,ENSMUSG00000031700,ENSG00000166123
12,ENSMUSG00000031701,ENSG00000069345
13,ENSMUSG00000031703,ENSG00000129636
5,ENSMUSG00000031706,ENSG00000132005
10,ENSMUSG00000031708,ENSG00000099797
1,ENSMUSG00000031709,ENSG00000109436
9,ENSMUSG00000031710,ENSG00000109424
5,ENSMUSG00000031712,ENSG00000164136
8,ENSMUSG00000031714,ENSG00000109458
8,ENSMUSG00000031715,ENSG00000153147
7,ENSMUSG00000031722,ENSG00000261701
4,ENSMUSG00000031723,ENSG00000140830
7,ENSMUSG00000031728,ENSG00000102984
9,ENSMUSG00000031729,ENSG00000182149
7,ENSMUSG00000031730,ENSG00000102967
9,ENSMUSG00000031731,ENSG00000166747
10,ENSMUSG00000031732,ENSG00000040199
6,ENSMUSG00000031734,ENSG00000177508
2,ENSMUSG00000031737,ENSG00000176842
2,ENSMUSG00000031740,ENSG00000087245
16,ENSMUSG00000031749,ENSG00000157350
15,ENSMUSG00000031750,ENSG00000157368
21,ENSMUSG00000031751,ENSG00000159461
24,ENSMUSG00000031753,ENSG00000103051
19,ENSMUSG00000031754,ENSG00000167005
17,ENSMUSG00000031755,ENSG00000288725
4,ENSMUSG00000031756,ENSG00000166451
6,ENSMUSG00000031758,ENSG00000166446
24,ENSMUSG00000031765,ENSG00000125144
37,ENSMUSG00000031766,ENSG00000070915
43,ENSMUSG00000031770,ENSG00000051108
14,ENSMUSG00000031774,ENSG00000172775
53,ENSMUSG00000031775,ENSG00000102934
51,ENSMUSG00000031776,ENSG00000102931
52,ENSMUSG00000031778,ENSG00000006210
23,ENSMUSG00000031779,ENSG00000102962
15,ENSMUSG00000031780,ENSG00000102970
36,ENSMUSG00000031781,ENSG00000005194
49,ENSMUSG00000031782,ENSG00000088682
46,ENSMUSG00000031783,ENSG00000102978
46,ENSMUSG00000031785,ENSG00000205336
8,ENSMUSG00000031786,ENSG00000159625
30,ENSMUSG00000031787,ENSG00000140854
26,ENSMUSG00000031788,ENSG00000140859
2,ENSMUSG00000031789,ENSG00000070729
9,ENSMUSG00000031790,ENSG00000102996
1,ENSMUSG00000031791,ENSG00000072954
6,ENSMUSG00000031792,ENSG00000103005
1,ENSMUSG00000031796,ENSG00000070761
17,ENSMUSG00000031799,ENSG00000167460
22,ENSMUSG00000031803,ENSG00000179913
27,ENSMUSG00000031805,ENSG00000105639
31,ENSMUSG00000031807,ENSG00000130313
32,ENSMUSG00000031808,ENSG00000130304
31,ENSMUSG00000031813,ENSG00000141971
3,ENSMUSG00000031816,ENSG00000103248
14,ENSMUSG00000031818,ENSG00000131143
10,ENSMUSG00000031819,ENSG00000131148
27,ENSMUSG00000031820,ENSG00000105393
13,ENSMUSG00000031821,ENSG00000131153
13,ENSMUSG00000031822,ENSG00000131149
17,ENSMUSG00000031823,ENSG00000153786
20,ENSMUSG00000031824,ENSG00000135709
17,ENSMUSG00000031825,ENSG00000103196
14,ENSMUSG00000031826,ENSG00000103194
24,ENSMUSG00000031827,ENSG00000103187
14,ENSMUSG00000031828,ENSG00000135686
11,ENSMUSG00000031831,ENSG00000154099
15,ENSMUSG00000031832,ENSG00000103168
36,ENSMUSG00000031833,ENSG00000099308
23,ENSMUSG00000031834,ENSG00000268173
20,ENSMUSG00000031835,ENSG00000140943
4,ENSMUSG00000031837,ENSG00000103154
63,ENSMUSG00000031838,ENSG00000216490
12,ENSMUSG00000031839,ENSG00000230989
33,ENSMUSG00000031840,ENSG00000105649
2,ENSMUSG00000031841,ENSG00000140945
56,ENSMUSG00000031842,ENSG00000285188
2,ENSMUSG00000031843,ENSG00000135698
3,ENSMUSG00000031844,ENSG00000086696
19,ENSMUSG00000031845,ENSG00000135697
7,ENSMUSG00000031847,ENSG00000166455
57,ENSMUSG00000031848,ENSG00000130520
31,ENSMUSG00000031849,ENSG00000105664
3,ENSMUSG00000031851,ENSG00000135778
10,ENSMUSG00000031853,ENSG00000143674
30,ENSMUSG00000031858,ENSG00000129933
27,ENSMUSG00000031860,ENSG00000105717
32,ENSMUSG00000031861,ENSG00000064547
9,ENSMUSG00000031862,ENSG00000105726
16,ENSMUSG00000031864,ENSG00000104613
26,ENSMUSG00000031865,ENSG00000264324
1,ENSMUSG00000031871,ENSG00000179776
14,ENSMUSG00000031875,ENSG00000140931
14,ENSMUSG00000031878,ENSG00000159593
17,ENSMUSG00000031879,ENSG00000166595
20,ENSMUSG00000031880,ENSG00000166592
22,ENSMUSG00000031881,ENSG00000166589
15,ENSMUSG00000031883,ENSG00000168748
21,ENSMUSG00000031885,ENSG00000067955
17,ENSMUSG00000031887,ENSG00000102871
16,ENSMUSG00000031889,ENSG00000125149
50,ENSMUSG00000031891,ENSG00000176387
4,ENSMUSG00000031893,ENSG00000102904
30,ENSMUSG00000031896,ENSG00000141086
17,ENSMUSG00000031897,ENSG00000205220
2,ENSMUSG00000031898,ENSG00000141096
38,ENSMUSG00000031901,ENSG00000167264
15,ENSMUSG00000031902,ENSG00000072736
10,ENSMUSG00000031903,ENSG00000103066
11,ENSMUSG00000031904,ENSG00000103064
11,ENSMUSG00000031906,ENSG00000103056
19,ENSMUSG00000031907,ENSG00000184939
3,ENSMUSG00000031910,ENSG00000103044
