Gene_ID,Num.Enhancers
ENSG00000075131,11
ENSG00000075142,8
ENSG00000075151,18
ENSG00000075188,25
ENSG00000075213,10
ENSG00000075218,26
ENSG00000075223,13
ENSG00000075234,20
ENSG00000075239,8
ENSG00000075240,28
ENSG00000075275,30
ENSG00000075290,1
ENSG00000075292,10
ENSG00000075303,4
ENSG00000075336,16
ENSG00000075340,5
ENSG00000075391,33
ENSG00000075399,21
ENSG00000075407,4
ENSG00000075413,37
ENSG00000075415,6
ENSG00000075420,65
ENSG00000075426,37
ENSG00000075429,2
ENSG00000075461,4
ENSG00000075539,8
ENSG00000075568,17
ENSG00000075618,16
ENSG00000075624,17
ENSG00000075643,6
ENSG00000075651,63
ENSG00000075673,7
ENSG00000075702,10
ENSG00000075711,33
ENSG00000075785,20
ENSG00000075790,7
ENSG00000075826,17
ENSG00000075856,40
ENSG00000075884,30
ENSG00000075886,3
ENSG00000075891,6
ENSG00000075914,14
ENSG00000075945,5
ENSG00000075975,24
ENSG00000076003,27
ENSG00000076043,12
ENSG00000076053,34
ENSG00000076067,11
ENSG00000076108,18
ENSG00000076201,8
ENSG00000076242,15
ENSG00000076248,13
ENSG00000076258,10
ENSG00000076321,6
ENSG00000076344,5
ENSG00000076351,13
ENSG00000076356,20
ENSG00000076382,17
ENSG00000076513,21
ENSG00000076554,18
ENSG00000076555,14
ENSG00000076604,12
ENSG00000076641,11
ENSG00000076650,4
ENSG00000076662,18
ENSG00000076685,23
ENSG00000076706,13
ENSG00000076716,3
ENSG00000076770,3
ENSG00000076826,8
ENSG00000076864,25
ENSG00000076924,14
ENSG00000076928,21
ENSG00000076944,15
ENSG00000076984,14
ENSG00000077009,3
ENSG00000077044,28
ENSG00000077063,10
ENSG00000077080,3
ENSG00000077092,6
ENSG00000077097,1
ENSG00000077147,28
ENSG00000077150,37
ENSG00000077152,13
ENSG00000077157,18
ENSG00000077232,4
ENSG00000077235,43
ENSG00000077238,38
ENSG00000077254,5
ENSG00000077264,4
ENSG00000077274,2
ENSG00000077279,2
ENSG00000077312,17
ENSG00000077327,12
ENSG00000077348,16
ENSG00000077380,5
ENSG00000077420,27
ENSG00000077454,24
ENSG00000077458,25
ENSG00000077463,17
ENSG00000077498,1
ENSG00000077514,19
ENSG00000077522,8
ENSG00000077549,35
ENSG00000077585,21
ENSG00000077616,1
ENSG00000077684,21
ENSG00000077713,3
ENSG00000077721,15
ENSG00000077782,17
ENSG00000077800,4
ENSG00000077935,9
ENSG00000077942,13
ENSG00000077943,9
ENSG00000077984,20
ENSG00000078018,8
ENSG00000078043,3
ENSG00000078053,6
ENSG00000078061,12
ENSG00000078070,45
ENSG00000078081,38
ENSG00000078098,7
ENSG00000078114,26
ENSG00000078124,20
ENSG00000078140,14
ENSG00000078142,2
ENSG00000078177,36
ENSG00000078237,14
ENSG00000078246,8
ENSG00000078269,32
ENSG00000078295,7
ENSG00000078304,24
ENSG00000078328,26
ENSG00000078369,19
ENSG00000078399,7
ENSG00000078401,40
ENSG00000078403,18
ENSG00000078487,28
ENSG00000078549,2
ENSG00000078579,3
ENSG00000078589,16
ENSG00000078596,22
ENSG00000078618,19
ENSG00000078668,23
ENSG00000078674,34
ENSG00000078687,52
ENSG00000078699,13
ENSG00000078725,3
ENSG00000078747,11
ENSG00000078795,13
ENSG00000078804,16
ENSG00000078808,28
ENSG00000078814,5
ENSG00000078898,5
ENSG00000078900,8
ENSG00000078902,16
ENSG00000078967,20
ENSG00000079101,9
ENSG00000079102,8
ENSG00000079112,7
ENSG00000079134,11
ENSG00000079150,3
ENSG00000079156,9
ENSG00000079215,7
ENSG00000079246,10
ENSG00000079257,5
ENSG00000079263,19
ENSG00000079277,17
ENSG00000079308,21
ENSG00000079313,14
ENSG00000079332,13
ENSG00000079335,19
ENSG00000079337,22
ENSG00000079385,7
ENSG00000079387,13
ENSG00000079393,19
ENSG00000079432,11
ENSG00000079435,12
ENSG00000079459,27
ENSG00000079462,10
ENSG00000079482,8
ENSG00000079557,2
ENSG00000079616,22
ENSG00000079689,1
ENSG00000079691,17
ENSG00000079739,5
ENSG00000079785,2
ENSG00000079805,20
ENSG00000079819,9
ENSG00000079841,5
ENSG00000079931,5
ENSG00000079950,9
ENSG00000079974,2
ENSG00000079999,21
ENSG00000080007,7
ENSG00000080031,12
ENSG00000080166,11
ENSG00000080189,9
ENSG00000080200,3
ENSG00000080224,2
ENSG00000080293,4
ENSG00000080298,4
ENSG00000080345,7
ENSG00000080371,3
ENSG00000080493,11
ENSG00000080503,19
ENSG00000080546,28
ENSG00000080561,11
ENSG00000080572,4
ENSG00000080573,11
ENSG00000080603,19
ENSG00000080608,7
ENSG00000080618,6
ENSG00000080644,4
ENSG00000080709,4
ENSG00000080802,8
ENSG00000080815,13
ENSG00000080819,12
ENSG00000080822,9
ENSG00000080823,14
ENSG00000080824,16
ENSG00000080839,37
ENSG00000080845,20
ENSG00000080854,19
ENSG00000080947,12
ENSG00000080986,27
ENSG00000081014,8
ENSG00000081019,12
ENSG00000081026,8
ENSG00000081041,31
ENSG00000081051,15
ENSG00000081052,1
ENSG00000081059,22
ENSG00000081087,8
ENSG00000081138,1
ENSG00000081148,1
ENSG00000081154,18
ENSG00000081177,9
ENSG00000081181,12
ENSG00000081189,23
ENSG00000081237,34
ENSG00000081248,2
ENSG00000081277,17
ENSG00000081307,6
ENSG00000081320,28
ENSG00000081377,13
ENSG00000081386,3
ENSG00000081479,3
ENSG00000081665,7
ENSG00000081692,8
ENSG00000081721,23
ENSG00000081760,12
ENSG00000081791,30
ENSG00000081800,1
ENSG00000081803,2
ENSG00000081818,1
ENSG00000081842,2
ENSG00000081853,6
ENSG00000081870,4
ENSG00000081913,22
ENSG00000081923,20
ENSG00000081985,12
ENSG00000082014,14
ENSG00000082068,4
ENSG00000082074,36
ENSG00000082126,13
ENSG00000082146,21
ENSG00000082153,21
ENSG00000082175,4
ENSG00000082196,2
ENSG00000082212,12
ENSG00000082213,6
ENSG00000082258,3
ENSG00000082269,2
ENSG00000082293,3
ENSG00000082397,16
ENSG00000082438,18
ENSG00000082458,5
ENSG00000082482,5
ENSG00000082497,12
ENSG00000082512,6
ENSG00000082515,8
ENSG00000082516,9
ENSG00000082556,4
ENSG00000082641,12
ENSG00000082684,9
ENSG00000082701,5
ENSG00000082781,21
ENSG00000082805,24
ENSG00000082898,8
ENSG00000082929,2
ENSG00000082996,21
ENSG00000083067,30
ENSG00000083093,20
ENSG00000083097,8
ENSG00000083099,8
ENSG00000083123,8
ENSG00000083168,20
ENSG00000083223,10
ENSG00000083290,17
ENSG00000083307,14
ENSG00000083312,13
ENSG00000083444,16
ENSG00000083454,19
ENSG00000083457,25
ENSG00000083520,9
ENSG00000083535,10
ENSG00000083544,9
ENSG00000083622,1
ENSG00000083635,4
ENSG00000083642,13
ENSG00000083720,2
ENSG00000083750,1
ENSG00000083782,7
ENSG00000083799,12
ENSG00000083807,4
ENSG00000083812,3
ENSG00000083814,5
ENSG00000083817,4
ENSG00000083828,5
ENSG00000083838,3
ENSG00000083844,3
ENSG00000083845,3
ENSG00000083857,14
ENSG00000083896,1
ENSG00000083937,2
ENSG00000084070,29
ENSG00000084072,15
ENSG00000084073,26
ENSG00000084090,17
ENSG00000084092,16
ENSG00000084093,11
ENSG00000084110,17
ENSG00000084112,43
ENSG00000084207,20
ENSG00000084234,16
ENSG00000084444,27
ENSG00000084453,3
ENSG00000084463,10
ENSG00000084623,19
ENSG00000084628,13
ENSG00000084636,37
ENSG00000084652,21
ENSG00000084674,1
ENSG00000084676,8
ENSG00000084693,13
ENSG00000084710,9
ENSG00000084731,20
ENSG00000084733,19
ENSG00000084734,5
ENSG00000084754,21
ENSG00000084764,13
ENSG00000084774,18
ENSG00000085063,13
ENSG00000085117,12
ENSG00000085185,19
ENSG00000085224,4
ENSG00000085231,7
ENSG00000085265,3
ENSG00000085274,14
ENSG00000085276,23
ENSG00000085365,25
ENSG00000085377,18
ENSG00000085382,2
ENSG00000085415,22
ENSG00000085433,10
ENSG00000085449,5
ENSG00000085465,9
ENSG00000085491,15
ENSG00000085511,21
ENSG00000085514,8
ENSG00000085552,19
ENSG00000085563,8
ENSG00000085644,19
ENSG00000085662,12
ENSG00000085719,3
ENSG00000085721,7
ENSG00000085733,14
ENSG00000085741,6
ENSG00000085760,18
ENSG00000085788,22
ENSG00000085831,21
ENSG00000085832,15
ENSG00000085840,9
ENSG00000085871,12
ENSG00000085872,33
ENSG00000085978,22
ENSG00000085982,24
ENSG00000085998,11
ENSG00000085999,17
ENSG00000086015,20
ENSG00000086061,22
ENSG00000086062,27
ENSG00000086065,32
ENSG00000086102,34
ENSG00000086159,10
ENSG00000086189,5
ENSG00000086200,7
ENSG00000086205,3
ENSG00000086232,26
ENSG00000086289,11
ENSG00000086300,16
ENSG00000086475,9
ENSG00000086504,26
ENSG00000086506,17
ENSG00000086544,18
ENSG00000086548,3
ENSG00000086570,1
ENSG00000086589,29
ENSG00000086598,15
ENSG00000086619,15
ENSG00000086666,20
ENSG00000086696,14
ENSG00000086712,5
ENSG00000086717,3
ENSG00000086730,4
ENSG00000086758,11
ENSG00000086827,21
ENSG00000086848,30
ENSG00000086967,14
ENSG00000086991,2
ENSG00000087008,18
ENSG00000087053,27
ENSG00000087074,21
ENSG00000087076,19
ENSG00000087077,29
ENSG00000087085,37
ENSG00000087086,20
ENSG00000087087,36
ENSG00000087088,19
ENSG00000087095,14
ENSG00000087111,16
ENSG00000087116,4
ENSG00000087128,1
ENSG00000087152,10
ENSG00000087157,56
ENSG00000087191,16
ENSG00000087206,11
ENSG00000087237,14
ENSG00000087245,10
ENSG00000087250,10
ENSG00000087253,11
ENSG00000087258,16
ENSG00000087263,9
ENSG00000087266,22
ENSG00000087269,20
ENSG00000087274,20
ENSG00000087299,19
ENSG00000087301,12
ENSG00000087302,17
ENSG00000087303,5
ENSG00000087338,34
ENSG00000087365,33
ENSG00000087448,13
ENSG00000087460,40
ENSG00000087470,17
ENSG00000087494,16
ENSG00000087495,16
ENSG00000087502,11
ENSG00000087510,15
ENSG00000087586,8
ENSG00000087589,5
ENSG00000087842,8
ENSG00000087884,8
ENSG00000087903,9
ENSG00000087995,9
ENSG00000088002,8
ENSG00000088035,3
ENSG00000088038,22
ENSG00000088053,4
ENSG00000088179,10
ENSG00000088205,4
ENSG00000088247,17
ENSG00000088256,13
ENSG00000088280,13
ENSG00000088298,11
ENSG00000088305,5
ENSG00000088320,4
ENSG00000088325,33
ENSG00000088340,13
ENSG00000088356,40
ENSG00000088367,19
ENSG00000088386,2
ENSG00000088387,67
ENSG00000088448,34
ENSG00000088451,14
ENSG00000088538,3
ENSG00000088543,12
ENSG00000088682,33
ENSG00000088726,7
ENSG00000088727,7
ENSG00000088756,5
ENSG00000088766,4
ENSG00000088808,15
ENSG00000088812,19
ENSG00000088826,15
ENSG00000088827,11
ENSG00000088832,24
ENSG00000088833,19
ENSG00000088836,13
ENSG00000088854,24
ENSG00000088876,4
ENSG00000088881,9
ENSG00000088882,7
ENSG00000088888,31
ENSG00000088899,15
ENSG00000088926,3
ENSG00000088930,6
ENSG00000088970,4
ENSG00000088986,20
ENSG00000088992,8
ENSG00000089006,29
ENSG00000089009,9
ENSG00000089012,14
ENSG00000089022,16
ENSG00000089041,23
ENSG00000089048,5
ENSG00000089050,2
ENSG00000089053,24
ENSG00000089057,11
ENSG00000089060,15
ENSG00000089063,8
ENSG00000089091,8
ENSG00000089094,39
ENSG00000089101,26
ENSG00000089116,1
ENSG00000089123,3
ENSG00000089127,9
ENSG00000089154,14
ENSG00000089157,8
ENSG00000089159,18
ENSG00000089163,15
ENSG00000089169,4
ENSG00000089177,5
ENSG00000089195,33
ENSG00000089199,14
ENSG00000089220,7
ENSG00000089225,7
ENSG00000089234,14
ENSG00000089248,18
ENSG00000089250,2
ENSG00000089280,24
ENSG00000089289,1
ENSG00000089327,21
ENSG00000089335,6
ENSG00000089351,29
ENSG00000089356,15
ENSG00000089472,2
ENSG00000089486,13
ENSG00000089558,24
ENSG00000089597,18
ENSG00000089639,7
ENSG00000089682,2
ENSG00000089685,38
ENSG00000089692,16
ENSG00000089693,19
ENSG00000089723,12
ENSG00000089737,10
ENSG00000089775,8
ENSG00000089818,13
ENSG00000089820,17
ENSG00000089847,7
ENSG00000089876,6
ENSG00000089902,13
ENSG00000089916,3
ENSG00000090006,30
ENSG00000090013,15
ENSG00000090020,26
ENSG00000090054,9
ENSG00000090060,4
ENSG00000090061,12
ENSG00000090097,20
ENSG00000090104,16
ENSG00000090238,11
ENSG00000090263,3
ENSG00000090266,3
ENSG00000090273,38
ENSG00000090316,26
ENSG00000090339,20
ENSG00000090372,16
ENSG00000090376,7
ENSG00000090382,7
ENSG00000090402,1
ENSG00000090432,3
ENSG00000090447,15
ENSG00000090470,10
ENSG00000090487,14
ENSG00000090512,2
ENSG00000090520,12
ENSG00000090530,33
ENSG00000090534,7
ENSG00000090539,6
ENSG00000090554,20
ENSG00000090565,30
ENSG00000090581,7
ENSG00000090612,5
ENSG00000090615,7
ENSG00000090621,24
ENSG00000090659,2
ENSG00000090661,8
ENSG00000090674,14
ENSG00000090686,24
ENSG00000090776,6
ENSG00000090857,11
ENSG00000090861,18
ENSG00000090863,6
ENSG00000090889,2
ENSG00000090905,10
ENSG00000090924,9
ENSG00000090932,7
ENSG00000090971,17
ENSG00000090975,51
ENSG00000090989,3
ENSG00000091009,2
ENSG00000091010,1
ENSG00000091039,11
ENSG00000091073,8
ENSG00000091106,3
ENSG00000091127,4
ENSG00000091128,9
ENSG00000091129,12
ENSG00000091136,20
ENSG00000091137,7
ENSG00000091138,3
ENSG00000091140,15
ENSG00000091157,4
ENSG00000091164,5
ENSG00000091181,7
ENSG00000091262,1
ENSG00000091317,17
ENSG00000091409,9
ENSG00000091428,22
ENSG00000091436,18
ENSG00000091482,4
ENSG00000091483,11
ENSG00000091490,12
ENSG00000091513,6
ENSG00000091527,12
ENSG00000091536,6
ENSG00000091542,6
ENSG00000091583,1
ENSG00000091592,6
ENSG00000091622,2
ENSG00000091640,25
ENSG00000091651,5
ENSG00000091656,6
ENSG00000091664,2
ENSG00000091704,6
ENSG00000091732,16
ENSG00000091831,19
ENSG00000091844,1
ENSG00000091879,21
ENSG00000091947,12
ENSG00000091972,22
ENSG00000091986,19
ENSG00000092009,1
ENSG00000092010,13
ENSG00000092020,52
ENSG00000092036,24
ENSG00000092051,6
ENSG00000092054,1
ENSG00000092067,6
ENSG00000092068,14
ENSG00000092094,8
ENSG00000092096,9
ENSG00000092098,15
ENSG00000092108,6
ENSG00000092140,5
ENSG00000092148,16
ENSG00000092199,20
ENSG00000092200,10
ENSG00000092201,16
ENSG00000092203,9
ENSG00000092208,6
ENSG00000092295,17
ENSG00000092330,15
ENSG00000092377,2
ENSG00000092421,16
ENSG00000092439,7
ENSG00000092445,11
ENSG00000092470,5
ENSG00000092529,17
ENSG00000092531,13
ENSG00000092607,9
ENSG00000092621,22
ENSG00000092758,19
ENSG00000092820,51
ENSG00000092841,14
ENSG00000092847,7
ENSG00000092850,17
ENSG00000092853,10
ENSG00000092871,13
ENSG00000092929,31
ENSG00000092931,45
ENSG00000092964,28
ENSG00000092969,6
ENSG00000092978,2
ENSG00000093000,8
ENSG00000093009,14
ENSG00000093010,27
ENSG00000093072,18
ENSG00000093134,7
ENSG00000093144,10
ENSG00000093167,13
ENSG00000093183,9
ENSG00000093217,12
ENSG00000094631,22
ENSG00000094755,9
ENSG00000094796,20
ENSG00000094804,58
ENSG00000094841,2
ENSG00000094880,15
ENSG00000094914,28
ENSG00000094916,24
ENSG00000094963,3
ENSG00000094975,21
ENSG00000095002,9
ENSG00000095015,14
ENSG00000095059,12
ENSG00000095066,25
ENSG00000095110,1
ENSG00000095139,38
ENSG00000095203,23
ENSG00000095209,1
ENSG00000095261,19
ENSG00000095303,5
ENSG00000095319,17
ENSG00000095321,20
ENSG00000095370,56
ENSG00000095380,20
ENSG00000095383,18
ENSG00000095397,28
ENSG00000095464,1
ENSG00000095485,10
ENSG00000095539,5
ENSG00000095564,7
ENSG00000095574,1
ENSG00000095585,7
ENSG00000095587,7
ENSG00000095596,1
ENSG00000095627,3
ENSG00000095637,23
ENSG00000095713,9
ENSG00000095739,8
ENSG00000095752,7
ENSG00000095777,2
ENSG00000095787,17
ENSG00000095794,25
ENSG00000095906,16
ENSG00000095917,7
ENSG00000095932,14
ENSG00000095951,63
ENSG00000095970,4
ENSG00000095981,1
ENSG00000096006,5
ENSG00000096060,27
ENSG00000096063,18
ENSG00000096070,22
ENSG00000096080,16
ENSG00000096088,2
ENSG00000096092,26
ENSG00000096093,26
ENSG00000096264,1
ENSG00000096384,20
ENSG00000096395,3
ENSG00000096401,18
ENSG00000096433,30
ENSG00000096654,7
ENSG00000096696,15
ENSG00000096717,12
ENSG00000096746,12
ENSG00000096872,5
ENSG00000096968,11
ENSG00000096996,39
ENSG00000097007,10
ENSG00000097021,25
ENSG00000097033,13
ENSG00000097046,18
ENSG00000097096,7
ENSG00000099139,7
ENSG00000099194,12
ENSG00000099203,13
ENSG00000099204,25
ENSG00000099219,14
ENSG00000099246,2
ENSG00000099250,21
ENSG00000099251,1
ENSG00000099256,16
ENSG00000099260,13
ENSG00000099282,18
ENSG00000099284,6
ENSG00000099290,5
ENSG00000099308,41
ENSG00000099326,4
ENSG00000099330,12
ENSG00000099331,17
ENSG00000099337,9
ENSG00000099338,20
ENSG00000099341,14
ENSG00000099364,22
ENSG00000099365,15
ENSG00000099377,9
ENSG00000099381,25
ENSG00000099385,16
ENSG00000099399,1
ENSG00000099617,1
ENSG00000099622,34
ENSG00000099624,29
ENSG00000099625,26
ENSG00000099715,1
ENSG00000099721,1
ENSG00000099725,1
ENSG00000099769,8
ENSG00000099783,19
ENSG00000099785,16
ENSG00000099795,30
ENSG00000099797,36
ENSG00000099800,30
ENSG00000099804,14
ENSG00000099810,11
ENSG00000099812,17
ENSG00000099814,19
ENSG00000099817,23
ENSG00000099821,14
ENSG00000099822,16
ENSG00000099834,8
ENSG00000099840,20
ENSG00000099849,19
ENSG00000099860,30
ENSG00000099864,20
ENSG00000099866,15
ENSG00000099875,17
ENSG00000099889,18
ENSG00000099899,20
ENSG00000099901,22
ENSG00000099904,18
ENSG00000099910,12
ENSG00000099917,23
ENSG00000099937,12
ENSG00000099940,6
ENSG00000099942,7
ENSG00000099949,9
ENSG00000099953,17
ENSG00000099954,11
ENSG00000099956,13
ENSG00000099957,8
ENSG00000099958,9
ENSG00000099960,2
ENSG00000099968,20
ENSG00000099974,2
ENSG00000099977,10
ENSG00000099984,6
ENSG00000099985,21
ENSG00000099991,14
ENSG00000099992,28
ENSG00000099994,5
ENSG00000099995,21
ENSG00000099998,7
ENSG00000099999,22
ENSG00000100003,18
ENSG00000100012,13
ENSG00000100014,21
ENSG00000100023,5
ENSG00000100024,12
ENSG00000100027,5
ENSG00000100028,17
ENSG00000100029,18
ENSG00000100030,7
ENSG00000100031,18
ENSG00000100033,5
ENSG00000100034,11
ENSG00000100036,10
ENSG00000100038,7
ENSG00000100053,2
ENSG00000100055,29
ENSG00000100056,7
ENSG00000100058,12
ENSG00000100060,40
ENSG00000100065,21
ENSG00000100068,11
ENSG00000100075,6
ENSG00000100077,10
ENSG00000100078,8
ENSG00000100079,13
ENSG00000100083,40
ENSG00000100084,17
ENSG00000100092,27
ENSG00000100095,2
ENSG00000100097,25
ENSG00000100099,21
ENSG00000100100,12
ENSG00000100101,20
ENSG00000100104,21
ENSG00000100105,18
ENSG00000100106,26
ENSG00000100109,19
ENSG00000100116,24
ENSG00000100121,2
ENSG00000100122,16
ENSG00000100124,27
ENSG00000100129,27
ENSG00000100138,27
ENSG00000100139,34
ENSG00000100142,41
ENSG00000100146,7
ENSG00000100147,15
ENSG00000100150,11
ENSG00000100151,29
ENSG00000100154,27
ENSG00000100162,18
ENSG00000100167,5
ENSG00000100170,2
ENSG00000100181,3
ENSG00000100191,2
ENSG00000100196,19
ENSG00000100197,3
ENSG00000100201,36
ENSG00000100206,12
ENSG00000100207,15
ENSG00000100209,22
ENSG00000100211,16
ENSG00000100216,12
ENSG00000100218,25
ENSG00000100219,24
ENSG00000100220,5
ENSG00000100221,14
ENSG00000100225,5
ENSG00000100226,21
ENSG00000100227,51
ENSG00000100228,18
ENSG00000100234,12
ENSG00000100239,25
ENSG00000100241,29
ENSG00000100242,34
ENSG00000100243,45
ENSG00000100246,30
ENSG00000100253,19
ENSG00000100258,21
ENSG00000100263,21
ENSG00000100266,68
ENSG00000100271,35
ENSG00000100276,7
ENSG00000100280,15
ENSG00000100281,10
ENSG00000100284,17
ENSG00000100285,7
ENSG00000100288,24
ENSG00000100290,35
ENSG00000100292,12
ENSG00000100294,28
ENSG00000100296,13
ENSG00000100297,19
ENSG00000100298,39
ENSG00000100299,20
ENSG00000100300,27
ENSG00000100302,6
ENSG00000100304,28
ENSG00000100307,39
ENSG00000100311,32
ENSG00000100314,2
ENSG00000100316,39
ENSG00000100319,14
ENSG00000100320,31
ENSG00000100321,27
ENSG00000100324,24
ENSG00000100325,21
ENSG00000100330,9
ENSG00000100335,31
ENSG00000100336,34
ENSG00000100341,1
ENSG00000100342,32
ENSG00000100344,6
ENSG00000100345,43
ENSG00000100346,18
ENSG00000100347,8
ENSG00000100348,32
ENSG00000100350,25
ENSG00000100351,24
ENSG00000100353,40
ENSG00000100354,31
ENSG00000100359,22
ENSG00000100360,27
ENSG00000100362,2
ENSG00000100364,11
ENSG00000100365,27
ENSG00000100368,21
ENSG00000100372,15
ENSG00000100373,5
ENSG00000100376,13
ENSG00000100379,29
ENSG00000100380,21
ENSG00000100385,32
ENSG00000100387,18
ENSG00000100393,19
ENSG00000100395,14
ENSG00000100399,19
ENSG00000100401,23
ENSG00000100403,24
ENSG00000100410,21
ENSG00000100412,21
ENSG00000100413,24
ENSG00000100416,26
ENSG00000100417,16
ENSG00000100418,28
ENSG00000100422,24
ENSG00000100425,22
ENSG00000100426,34
ENSG00000100427,39
ENSG00000100429,25
ENSG00000100433,5
ENSG00000100439,25
ENSG00000100441,20
ENSG00000100442,5
ENSG00000100445,28
ENSG00000100448,10
ENSG00000100450,14
ENSG00000100453,17
ENSG00000100461,24
ENSG00000100462,28
ENSG00000100473,10
ENSG00000100478,13
ENSG00000100479,16
ENSG00000100483,28
ENSG00000100485,29
ENSG00000100490,27
ENSG00000100503,25
ENSG00000100504,4
ENSG00000100505,12
ENSG00000100519,11
ENSG00000100522,4
ENSG00000100523,4
ENSG00000100526,12
ENSG00000100528,6
ENSG00000100532,9
ENSG00000100554,11
ENSG00000100557,1
ENSG00000100558,14
ENSG00000100564,9
ENSG00000100565,8
ENSG00000100567,3
ENSG00000100568,10
ENSG00000100575,9
ENSG00000100577,10
ENSG00000100578,12
ENSG00000100580,5
ENSG00000100583,6
ENSG00000100591,7
ENSG00000100592,14
ENSG00000100593,2
ENSG00000100596,8
ENSG00000100599,31
ENSG00000100600,28
ENSG00000100601,7
ENSG00000100603,4
ENSG00000100604,4
ENSG00000100605,14
ENSG00000100612,4
ENSG00000100614,3
ENSG00000100625,5
ENSG00000100626,5
ENSG00000100628,8
ENSG00000100629,8
ENSG00000100632,18
ENSG00000100644,70
ENSG00000100647,23
ENSG00000100650,27
ENSG00000100652,1
ENSG00000100664,36
ENSG00000100665,1
ENSG00000100678,3
ENSG00000100697,17
ENSG00000100711,20
ENSG00000100714,9
ENSG00000100721,3
ENSG00000100722,4
ENSG00000100726,13
ENSG00000100731,16
ENSG00000100739,8
ENSG00000100744,1
ENSG00000100749,4
ENSG00000100764,4
ENSG00000100767,11
ENSG00000100784,42
ENSG00000100796,45
ENSG00000100802,23
ENSG00000100804,15
ENSG00000100811,21
ENSG00000100813,19
ENSG00000100814,6
ENSG00000100815,14
ENSG00000100823,8
ENSG00000100836,10
ENSG00000100842,8
ENSG00000100852,7
ENSG00000100865,10
ENSG00000100867,5
ENSG00000100883,17
ENSG00000100884,8
ENSG00000100888,11
ENSG00000100889,14
ENSG00000100890,51
ENSG00000100897,17
ENSG00000100902,46
ENSG00000100906,41
ENSG00000100908,15
ENSG00000100911,17
ENSG00000100916,5
ENSG00000100918,10
ENSG00000100926,15
ENSG00000100934,7
ENSG00000100938,15
ENSG00000100941,7
ENSG00000100949,15
ENSG00000100968,12
ENSG00000100979,14
ENSG00000100982,13
ENSG00000100983,13
ENSG00000100985,17
ENSG00000100987,11
ENSG00000100991,21
ENSG00000100994,28
ENSG00000100997,29
ENSG00000101000,11
ENSG00000101003,22
ENSG00000101004,14
ENSG00000101017,7
ENSG00000101019,16
ENSG00000101040,45
ENSG00000101049,3
ENSG00000101052,7
ENSG00000101057,13
ENSG00000101074,1
ENSG00000101076,22
ENSG00000101079,24
ENSG00000101082,18
ENSG00000101084,18
ENSG00000101096,37
ENSG00000101098,2
ENSG00000101104,21
ENSG00000101109,31
ENSG00000101115,11
ENSG00000101126,32
ENSG00000101132,28
ENSG00000101134,3
ENSG00000101138,7
ENSG00000101144,8
ENSG00000101146,17
ENSG00000101150,34
ENSG00000101152,28
